mode	domain	dim	var	trial_idx	n_tiles	oddball_idx	saved_avg	recomp_avg	len_saved	len_recomp	multiset_match	avg_match	audit_status
var_balanced	nuts_and_bolts	3	4	111	6	5	35.4	35.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	4	112	6	2	35.0	35.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	4	113	6	5	35.8	35.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	4	114	6	4	37.6	37.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	4	115	6	1	35.8	35.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	4	116	6	5	34.6	34.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	4	117	6	6	37.6	37.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	4	118	6	5	14.8	14.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	4	119	6	1	34.6	34.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	4	120	6	1	36.0	36.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	4	121	6	2	37.0	37.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	4	122	6	1	14.2	14.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	4	123	6	3	47.6	47.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	4	124	6	3	36.0	36.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	0	6	2	48.6	48.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	1	6	4	36.4	36.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	2	6	6	40.6	40.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	3	6	6	37.0	37.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	4	6	1	36.8	36.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	5	6	2	36.8	36.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	6	6	4	37.0	37.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	7	6	3	49.2	49.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	8	6	6	49.6	49.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	9	6	6	38.0	38.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	10	6	5	36.4	36.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	11	6	6	37.6	37.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	12	6	2	49.4	49.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	13	6	4	36.2	36.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	14	6	2	37.2	37.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	15	6	4	47.8	47.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	16	6	2	38.6	38.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	17	6	2	39.2	39.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	18	6	2	37.4	37.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	19	6	6	49.0	49.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	20	6	3	36.8	36.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	21	6	3	36.6	36.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	22	6	2	38.6	38.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	23	6	4	39.2	39.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	24	6	1	35.2	35.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	25	6	6	37.6	37.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	26	6	3	48.4	48.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	27	6	3	37.0	37.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	28	6	5	38.6	38.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	29	6	6	50.4	50.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	30	6	5	37.8	37.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	31	6	4	35.8	35.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	32	6	5	35.2	35.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	33	6	4	37.4	37.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	34	6	6	40.0	40.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	35	6	5	39.4	39.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	36	6	2	35.8	35.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	37	6	5	37.4	37.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	38	6	6	35.2	35.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	39	6	4	36.4	36.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	40	6	3	38.0	38.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	41	6	5	37.0	37.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	42	6	6	36.8	36.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	43	6	5	47.8	47.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	44	6	5	37.0	37.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	45	6	5	37.6	37.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	46	6	6	38.0	38.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	47	6	2	37.4	37.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	48	6	3	49.2	49.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	49	6	4	36.0	36.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	50	6	3	36.6	36.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	51	6	4	50.4	50.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	52	6	3	36.8	36.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	53	6	3	35.2	35.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	54	6	6	37.4	37.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	55	6	5	38.8	38.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	56	6	4	35.8	35.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	57	6	2	37.0	37.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	58	6	6	39.0	39.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	59	6	1	37.6	37.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	60	6	3	36.2	36.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	61	6	1	49.6	49.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	62	6	5	36.2	36.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	63	6	4	38.6	38.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	64	6	6	40.6	40.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	65	6	1	48.4	48.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	66	6	4	50.4	50.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	67	6	6	37.0	37.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	68	6	1	38.8	38.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	69	6	1	35.8	35.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	70	6	2	38.0	38.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	71	6	6	35.0	35.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	72	6	6	35.8	35.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	73	6	6	37.6	37.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	74	6	3	36.4	36.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	75	6	1	37.4	37.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	76	6	2	49.0	49.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	77	6	5	39.4	39.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	78	6	1	39.4	39.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	79	6	5	36.2	36.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	80	6	3	38.8	38.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	81	6	1	40.6	40.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	82	6	4	35.6	35.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	83	6	1	35.2	35.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	84	6	6	35.8	35.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	85	6	6	37.6	37.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	86	6	2	37.0	37.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	87	6	4	37.4	37.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	88	6	4	35.4	35.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	89	6	6	37.6	37.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	90	6	2	49.6	49.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	91	6	6	48.4	48.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	92	6	1	49.0	49.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	93	6	1	35.2	35.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	94	6	3	39.2	39.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	95	6	4	38.2	38.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	96	6	6	37.6	37.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	97	6	1	37.0	37.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	98	6	6	37.4	37.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	99	6	3	40.6	40.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	100	6	6	36.8	36.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	101	6	3	38.8	38.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	102	6	6	36.8	36.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	103	6	5	36.0	36.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	104	6	5	37.4	37.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	105	6	1	49.0	49.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	106	6	5	37.6	37.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	107	6	5	35.2	35.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	108	6	5	36.6	36.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	109	6	3	35.0	35.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	110	6	3	48.4	48.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	111	6	4	36.8	36.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	112	6	4	35.8	35.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	113	6	4	36.4	36.4	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	114	6	4	38.8	38.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	115	6	3	37.6	37.6	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	116	6	5	37.0	37.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	117	6	4	38.8	38.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	118	6	6	35.8	35.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	119	6	2	35.8	35.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	120	6	3	36.8	36.8	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	121	6	3	38.2	38.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	122	6	6	35.2	35.2	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	123	6	4	49.0	49.0	5	5	1	1	ok
var_balanced	nuts_and_bolts	3	5	124	6	6	36.2	36.2	5	5	1	1	ok
var_balanced	regular_polygons	3	0	0	6	1	2.0	2.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	1	6	6	243.0	243.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	2	6	2	109.0	109.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	3	6	2	690.0	690.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	4	6	1	86.0	86.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	5	6	6	138.0	138.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	6	6	1	1.0	1.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	7	6	4	241.0	241.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	8	6	1	45.0	45.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	9	6	2	48.0	48.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	10	6	5	48.0	48.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	11	6	1	631.0	631.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	12	6	6	37.0	37.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	13	6	2	46.0	46.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	14	6	5	168.0	168.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	15	6	1	160.0	160.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	16	6	6	230.0	230.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	17	6	3	37.0	37.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	18	6	2	45.0	45.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	19	6	3	162.0	162.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	20	6	1	138.0	138.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	21	6	1	2.0	2.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	22	6	3	4.0	4.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	23	6	3	87.0	87.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	24	6	6	192.0	192.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	25	6	5	12.0	12.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	26	6	4	2.0	2.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	27	6	5	282.0	282.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	28	6	6	576.0	576.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	29	6	5	9.0	9.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	30	6	6	166.0	166.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	31	6	1	644.0	644.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	32	6	3	36.0	36.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	33	6	2	288.0	288.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	34	6	4	564.0	564.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	35	6	4	481.0	481.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	36	6	3	138.0	138.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	37	6	3	416.0	416.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	38	6	2	377.0	377.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	39	6	6	36.0	36.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	40	6	6	6.0	6.0	5	5	1	1	ok
var_balanced	regular_polygons	3	0	41	6	5	980.0	980.0	5	5	1	1	ok
var_balanced	regular_polygons	3	1	0	6	1	88.4	88.4	5	5	1	1	ok
var_balanced	regular_polygons	3	1	1	6	5	722.4	722.4	5	5	1	1	ok
var_balanced	regular_polygons	3	1	2	6	1	110.2	110.2	5	5	1	1	ok
var_balanced	regular_polygons	3	1	3	6	1	760.2	760.2	5	5	1	1	ok
var_balanced	regular_polygons	3	1	4	6	1	169.4	169.4	5	5	1	1	ok
var_balanced	regular_polygons	3	1	5	6	1	119.4	119.4	5	5	1	1	ok
var_balanced	regular_polygons	3	1	6	6	4	19.0	19.0	5	5	1	1	ok
var_balanced	regular_polygons	3	1	7	6	6	246.4	246.4	5	5	1	1	ok
var_balanced	regular_polygons	3	1	8	6	3	47.2	47.2	5	5	1	1	ok
var_balanced	regular_polygons	3	1	9	6	3	303.6	303.6	5	5	1	1	ok
var_balanced	regular_polygons	3	1	10	6	3	458.4	458.4	5	5	1	1	ok
var_balanced	regular_polygons	3	1	11	6	2	325.0	325.0	5	5	1	1	ok
var_balanced	regular_polygons	3	1	12	6	5	614.2	614.2	5	5	1	1	ok
var_balanced	regular_polygons	3	1	13	6	6	45.4	45.4	5	5	1	1	ok
var_balanced	regular_polygons	3	1	14	6	4	145.6	145.6	5	5	1	1	ok
var_balanced	regular_polygons	3	1	15	6	5	224.0	224.0	5	5	1	1	ok
var_balanced	regular_polygons	3	1	16	6	1	233.6	233.6	5	5	1	1	ok
var_balanced	regular_polygons	3	1	17	6	6	146.4	146.4	5	5	1	1	ok
var_balanced	regular_polygons	3	1	18	6	3	1274.4	1274.4	5	5	1	1	ok
var_balanced	regular_polygons	3	1	19	6	6	186.6	186.6	5	5	1	1	ok
var_balanced	regular_polygons	3	1	20	6	3	139.2	139.2	5	5	1	1	ok
var_balanced	regular_polygons	3	1	21	6	6	220.6	220.6	5	5	1	1	ok
var_balanced	regular_polygons	3	1	22	6	2	105.2	105.2	5	5	1	1	ok
var_balanced	regular_polygons	3	1	23	6	1	183.2	183.2	5	5	1	1	ok
var_balanced	regular_polygons	3	1	24	6	5	103.8	103.8	5	5	1	1	ok
var_balanced	regular_polygons	3	1	25	6	4	23.6	23.6	5	5	1	1	ok
var_balanced	regular_polygons	3	1	26	6	4	381.0	381.0	5	5	1	1	ok
var_balanced	regular_polygons	3	1	27	6	4	639.6	639.6	5	5	1	1	ok
var_balanced	regular_polygons	3	1	28	6	2	213.6	213.6	5	5	1	1	ok
var_balanced	regular_polygons	3	1	29	6	5	429.4	429.4	5	5	1	1	ok
var_balanced	regular_polygons	3	1	30	6	2	608.6	608.6	5	5	1	1	ok
var_balanced	regular_polygons	3	1	31	6	6	99.0	99.0	5	5	1	1	ok
var_balanced	regular_polygons	3	1	32	6	6	385.2	385.2	5	5	1	1	ok
var_balanced	regular_polygons	3	1	33	6	5	566.4	566.4	5	5	1	1	ok
var_balanced	regular_polygons	3	1	34	6	2	481.0	481.0	5	5	1	1	ok
var_balanced	regular_polygons	3	1	35	6	6	135.6	135.6	5	5	1	1	ok
var_balanced	regular_polygons	3	1	36	6	5	4.0	4.0	5	5	1	1	ok
var_balanced	regular_polygons	3	1	37	6	5	760.2	760.2	5	5	1	1	ok
var_balanced	regular_polygons	3	1	38	6	6	224.4	224.4	5	5	1	1	ok
var_balanced	regular_polygons	3	1	39	6	1	7.2	7.2	5	5	1	1	ok
var_balanced	regular_polygons	3	1	40	6	6	1223.0	1223.0	5	5	1	1	ok
var_balanced	regular_polygons	3	1	41	6	3	32.6	32.6	5	5	1	1	ok
var_balanced	regular_polygons	3	2	0	6	5	289.0	289.0	5	5	1	1	ok
var_balanced	regular_polygons	3	2	1	6	2	77.6	77.6	5	5	1	1	ok
var_balanced	regular_polygons	3	2	2	6	6	423.6	423.6	5	5	1	1	ok
var_balanced	regular_polygons	3	2	3	6	4	702.0	702.0	5	5	1	1	ok
var_balanced	regular_polygons	3	2	4	6	6	294.0	294.0	5	5	1	1	ok
var_balanced	regular_polygons	3	2	5	6	6	202.8	202.8	5	5	1	1	ok
var_balanced	regular_polygons	3	2	6	6	1	314.2	314.2	5	5	1	1	ok
var_balanced	regular_polygons	3	2	7	6	6	241.2	241.2	5	5	1	1	ok
var_balanced	regular_polygons	3	2	8	6	6	1065.6	1065.6	5	5	1	1	ok
var_balanced	regular_polygons	3	2	9	6	1	528.4	528.4	5	5	1	1	ok
var_balanced	regular_polygons	3	2	10	6	5	108.4	108.4	5	5	1	1	ok
var_balanced	regular_polygons	3	2	11	6	2	807.4	807.4	5	5	1	1	ok
var_balanced	regular_polygons	3	2	12	6	2	457.0	457.0	5	5	1	1	ok
var_balanced	regular_polygons	3	2	13	6	1	1081.0	1081.0	5	5	1	1	ok
var_balanced	regular_polygons	3	2	14	6	6	150.4	150.4	5	5	1	1	ok
var_balanced	regular_polygons	3	2	15	6	4	163.0	163.0	5	5	1	1	ok
var_balanced	regular_polygons	3	2	16	6	1	149.2	149.2	5	5	1	1	ok
var_balanced	regular_polygons	3	2	17	6	6	471.4	471.4	5	5	1	1	ok
var_balanced	regular_polygons	3	2	18	6	4	298.6	298.6	5	5	1	1	ok
var_balanced	regular_polygons	3	2	19	6	6	443.6	443.6	5	5	1	1	ok
var_balanced	regular_polygons	3	2	20	6	2	125.6	125.6	5	5	1	1	ok
var_balanced	regular_polygons	3	2	21	6	3	262.4	262.4	5	5	1	1	ok
var_balanced	regular_polygons	3	2	22	6	2	890.0	890.0	5	5	1	1	ok
var_balanced	regular_polygons	3	2	23	6	2	653.8	653.8	5	5	1	1	ok
var_balanced	regular_polygons	3	2	24	6	2	762.6	762.6	5	5	1	1	ok
var_balanced	regular_polygons	3	2	25	6	1	122.8	122.8	5	5	1	1	ok
var_balanced	regular_polygons	3	2	26	6	1	232.2	232.2	5	5	1	1	ok
var_balanced	regular_polygons	3	2	27	6	4	834.4	834.4	5	5	1	1	ok
var_balanced	regular_polygons	3	2	28	6	3	1054.0	1054.0	5	5	1	1	ok
var_balanced	regular_polygons	3	2	29	6	2	168.6	168.6	5	5	1	1	ok
var_balanced	regular_polygons	3	2	30	6	4	442.6	442.6	5	5	1	1	ok
var_balanced	regular_polygons	3	2	31	6	4	693.8	693.8	5	5	1	1	ok
var_balanced	regular_polygons	3	2	32	6	4	181.2	181.2	5	5	1	1	ok
var_balanced	regular_polygons	3	2	33	6	1	479.4	479.4	5	5	1	1	ok
var_balanced	regular_polygons	3	2	34	6	1	304.8	304.8	5	5	1	1	ok
var_balanced	regular_polygons	3	2	35	6	4	656.8	656.8	5	5	1	1	ok
var_balanced	regular_polygons	3	2	36	6	4	146.4	146.4	5	5	1	1	ok
var_balanced	regular_polygons	3	2	37	6	1	291.0	291.0	5	5	1	1	ok
var_balanced	regular_polygons	3	2	38	6	6	427.4	427.4	5	5	1	1	ok
var_balanced	regular_polygons	3	2	39	6	6	362.0	362.0	5	5	1	1	ok
var_balanced	regular_polygons	3	2	40	6	5	43.2	43.2	5	5	1	1	ok
var_balanced	regular_polygons	3	2	41	6	5	1122.4	1122.4	5	5	1	1	ok
var_balanced	regular_polygons	3	2	42	6	3	62.0	62.0	5	5	1	1	ok
var_balanced	regular_polygons	3	2	43	6	4	52.4	52.4	5	5	1	1	ok
var_balanced	regular_polygons	3	2	44	6	6	480.8	480.8	5	5	1	1	ok
var_balanced	regular_polygons	3	2	45	6	2	245.6	245.6	5	5	1	1	ok
var_balanced	regular_polygons	3	2	46	6	1	615.0	615.0	5	5	1	1	ok
var_balanced	regular_polygons	3	2	47	6	1	193.6	193.6	5	5	1	1	ok
var_balanced	regular_polygons	3	2	48	6	4	804.4	804.4	5	5	1	1	ok
var_balanced	regular_polygons	3	2	49	6	1	407.6	407.6	5	5	1	1	ok
var_balanced	regular_polygons	3	2	50	6	1	270.4	270.4	5	5	1	1	ok
var_balanced	regular_polygons	3	2	51	6	3	676.0	676.0	5	5	1	1	ok
var_balanced	regular_polygons	3	2	52	6	1	510.0	510.0	5	5	1	1	ok
var_balanced	regular_polygons	3	2	53	6	1	661.4	661.4	5	5	1	1	ok
var_balanced	regular_polygons	3	2	54	6	5	406.0	406.0	5	5	1	1	ok
var_balanced	regular_polygons	3	2	55	6	5	1048.6	1048.6	5	5	1	1	ok
var_balanced	regular_polygons	3	2	56	6	6	135.6	135.6	5	5	1	1	ok
var_balanced	regular_polygons	3	2	57	6	3	120.8	120.8	5	5	1	1	ok
var_balanced	regular_polygons	3	2	58	6	3	250.4	250.4	5	5	1	1	ok
var_balanced	regular_polygons	3	2	59	6	1	76.6	76.6	5	5	1	1	ok
var_balanced	regular_polygons	3	2	60	6	5	257.6	257.6	5	5	1	1	ok
var_balanced	regular_polygons	3	2	61	6	6	103.8	103.8	5	5	1	1	ok
var_balanced	regular_polygons	3	2	62	6	2	542.2	542.2	5	5	1	1	ok
var_balanced	regular_polygons	3	3	0	6	4	286.8	286.8	5	5	1	1	ok
var_balanced	regular_polygons	3	3	1	6	6	327.8	327.8	5	5	1	1	ok
var_balanced	regular_polygons	3	3	2	6	5	375.4	375.4	5	5	1	1	ok
var_balanced	regular_polygons	3	3	3	6	1	735.6	735.6	5	5	1	1	ok
var_balanced	regular_polygons	3	3	4	6	4	359.0	359.0	5	5	1	1	ok
var_balanced	regular_polygons	3	3	5	6	3	240.8	240.8	5	5	1	1	ok
var_balanced	regular_polygons	3	3	6	6	1	615.6	615.6	5	5	1	1	ok
var_balanced	regular_polygons	3	3	7	6	6	309.6	309.6	5	5	1	1	ok
var_balanced	regular_polygons	3	3	8	6	1	875.0	875.0	5	5	1	1	ok
var_balanced	regular_polygons	3	3	9	6	6	175.6	175.6	5	5	1	1	ok
var_balanced	regular_polygons	3	3	10	6	4	86.2	86.2	5	5	1	1	ok
var_balanced	regular_polygons	3	3	11	6	3	388.0	388.0	5	5	1	1	ok
var_balanced	regular_polygons	3	3	12	6	1	448.0	448.0	5	5	1	1	ok
var_balanced	regular_polygons	3	3	13	6	6	383.6	383.6	5	5	1	1	ok
var_balanced	regular_polygons	3	3	14	6	6	641.8	641.8	5	5	1	1	ok
var_balanced	regular_polygons	3	3	15	6	1	637.0	637.0	5	5	1	1	ok
var_balanced	regular_polygons	3	3	16	6	3	254.2	254.2	5	5	1	1	ok
var_balanced	regular_polygons	3	3	17	6	1	640.0	640.0	5	5	1	1	ok
var_balanced	regular_polygons	3	3	18	6	1	597.8	597.8	5	5	1	1	ok
var_balanced	regular_polygons	3	3	19	6	4	602.4	602.4	5	5	1	1	ok
var_balanced	regular_polygons	3	3	20	6	5	175.6	175.6	5	5	1	1	ok
var_balanced	regular_polygons	3	3	21	6	3	506.2	506.2	5	5	1	1	ok
var_balanced	regular_polygons	3	3	22	6	4	392.2	392.2	5	5	1	1	ok
var_balanced	regular_polygons	3	3	23	6	6	756.0	756.0	5	5	1	1	ok
var_balanced	regular_polygons	3	3	24	6	4	439.8	439.8	5	5	1	1	ok
var_balanced	regular_polygons	3	3	25	6	4	192.0	192.0	5	5	1	1	ok
var_balanced	regular_polygons	3	3	26	6	4	817.2	817.2	5	5	1	1	ok
var_balanced	regular_polygons	3	3	27	6	1	543.4	543.4	5	5	1	1	ok
var_balanced	regular_polygons	3	3	28	6	5	771.6	771.6	5	5	1	1	ok
var_balanced	regular_polygons	3	3	29	6	5	823.8	823.8	5	5	1	1	ok
var_balanced	regular_polygons	3	3	30	6	3	626.0	626.0	5	5	1	1	ok
var_balanced	regular_polygons	3	3	31	6	4	570.6	570.6	5	5	1	1	ok
var_balanced	regular_polygons	3	3	32	6	6	221.6	221.6	5	5	1	1	ok
var_balanced	regular_polygons	3	3	33	6	3	647.6	647.6	5	5	1	1	ok
var_balanced	regular_polygons	3	3	34	6	1	625.0	625.0	5	5	1	1	ok
